Schlüssel;Straftat;erfasste Fälle;Jahr
335*00;Einfacher Diebstahl in/aus Wohnungen;43946;2019
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;40861;2019
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;77;2019
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;2912;2019
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;96;2019
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10495;2019
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7231;2019
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3264;2019
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10214;2019
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;9943;2019
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;82;2019
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;189;2019
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;113140;2019
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;108622;2019
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4518;2019
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;28;2019
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;25;2019
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;302;2019
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;37;2019
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;89;2019
390000;Einfacher Taschendiebstahl von sonstigem Gut;58619;2019
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;33085;2019
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;796891;2019
4.00E+100;Schwerer Diebstahl von Kraftwagen;21319;2019
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16182;2019
4.00E+300;Schwerer Diebstahl von Fahrrädern;233525;2019
4**400;Schwerer Diebstahl von Schusswaffen;436;2019
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;9178;2019
4**700;Schwerer Diebstahl von/aus Automaten;11262;2019
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;687;2019
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;116219;2019
400010;Besonders schwerer Fall des Diebstahls;112543;2019
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3676;2019
400100;Schwerer Diebstahl insgesamt von Kraftwagen;20587;2019
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;19254;2019
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1333;2019
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;15915;2019
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;15771;2019
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;144;2019
400300;Schwerer Diebstahl insgesamt von Fahrrädern;210641;2019
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;209937;2019
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;704;2019
400400;Schwerer Diebstahl insgesamt von Schusswaffen;118;2019
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;111;2019
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;2019
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1246;2019
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1183;2019
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;63;2019
400700;Schwerer Diebstahl insgesamt von/aus Automaten;8770;2019
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;8471;2019
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;299;2019
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;485;2019
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;464;2019
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21;2019
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1074;2019
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1074;2019
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;947;2019
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;127;2019
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;60551;2019
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;57183;2019
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;55971;2019
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1212;2019
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;580;2019
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;518;2019
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;62;2019
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;267;2019
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;263;2019
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;2019
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1294;2019
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1271;2019
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;23;2019
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;36;2019
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;36;2019
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2019
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;554;2019
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;529;2019
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;25;2019
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;490;2019
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;465;2019
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;25;2019
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;147;2019
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;142;2019
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;2019
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;16452;2019
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;14225;2019
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;13958;2019
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;267;2019
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;225;2019
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;194;2019
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;31;2019
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;2002;2019
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;1937;2019
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;65;2019
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;45553;2019
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;22523;2019
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;21051;2019
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1472;2019
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;371;2019
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;340;2019
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;31;2019
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;36;2019
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;22;2019
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14;2019
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;389;2019
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;303;2019
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;86;2019
426*00;Schwerer Ladendiebstahl;22234;2019
426000;Schwerer Ladendiebstahl insgesamt;22234;2019
426010;Besonders schwerer Fall des Ladendiebstahls;15234;2019
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7000;2019
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;87145;2019
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;52728;2019
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;538;2019
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;178;2019
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;562;2019
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;38;2019
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;33101;2019
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;32099;2019
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;571;2019
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;68;2019
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;346;2019
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;17;2019
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;86604;2019
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;65385;2019
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;65203;2019
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;182;2019
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21219;2019
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21097;2019
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;122;2019
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;13852;2019
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13632;2019
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13363;2019
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;269;2019
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;152;2019
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;147;2019
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;2019
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;68;2019
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;59;2019
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;2019
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;108989;2019
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;103787;2019
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;100721;2019
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3066;2019
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5202;2019
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5102;2019
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;100;2019
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;103;2019
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;93;2019
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;2019
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;63;2019
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;60;2019
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2019
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;89;2019
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;85;2019
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;2019
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;9;2019
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;9;2019
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2019
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;24;2019
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;23;2019
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2019
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;1816;2019
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1403;2019
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;413;2019
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;586;2019
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;485;2019
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;101;2019
****00;Diebstahl insgesamt und zwar:;1822212;2019
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;28132;2019
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;20425;2019
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;277874;2019
***400;Diebstahl insgesamt von Schusswaffen;633;2019
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;97279;2019
***700;Diebstahl insgesamt von/aus Automaten;12769;2019
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1463;2019
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;4543;2019
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;93254;2019
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;39405;2019
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;378006;2019
*26*00;Ladendiebstahl insgesamt;325786;2019
*35*00;Diebstahl insgesamt in/aus Wohnungen;131091;2019
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;97099;2019
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;24066;2019
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;222129;2019
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;131;2019
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;88;2019
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;391;2019
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;46;2019
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;113;2019
*90*00;Taschendiebstahl insgesamt;94106;2019
500000;Vermögens- und Fälschungsdelikte;1040727;2019
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;832966;2019
511000;Waren- und Warenkreditbetrug;290707;2019
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1611;2019
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1549;2019
511120;Betrügerisches Erlangen von Kfz § 263a StGB;62;2019
511200;Sonstiger Warenkreditbetrug;165597;2019
511201;Tankbetrug;70498;2019
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;95099;2019
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;54158;2019
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;40941;2019
511300;Warenbetrug;123499;2019
513000;Kapitalanlage- und Anlagebetrug;3484;2019
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;37;2019
513200;Anlagebetrug § 263 StGB;3447;2019
514000;Geldkreditbetrug;3757;2019
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);124;2019
514200;Subventionsbetrug § 264 StGB;318;2019
514300;Krediterlangungsbetrug § 263 StGB;3315;2019
515000;Erschleichen von Leistungen § 265a StGB;200901;2019
515001;Beförderungserschleichung;197904;2019
515079;Sonstiges Erschleichen von Leistungen;2997;2019
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;59109;2019
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);12090;2019
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;22286;2019
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;17558;2019
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;8069;2019
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;9489;2019
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;7175;2019
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;3887;2019
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;3288;2019
517000;Sonstiger Betrug;275008;2019
517100;Leistungsbetrug;23855;2019
517200;Leistungskreditbetrug §§ 263, 263a StGB;29841;2019
517210;Leistungskreditbetrug § 263 StGB;20371;2019
517220;Leistungskreditbetrug § 263a StGB;9470;2019
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;3111;2019
517410;Betrug zum Nachteil von Versicherungen;3027;2019
517420;Versicherungsmissbrauch;84;2019
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);13418;2019
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;13296;2019
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;122;2019
517600;Provisionsbetrug;956;2019
517800;Sozialleistungsbetrug;13232;2019
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;327;2019
518100;Abrechnungsbetrug;4594;2019
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;3412;2019
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;3398;2019
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;14;2019
518179;Sonstiger Abrechnungsbetrug;1182;2019
518200;Einmietbetrug;6639;2019
518300;Überweisungsbetrug §§ 263, 263a StGB;21093;2019
518301;Überweisungsbetrug § 263 StGB;19574;2019
518302;Überweisungsbetrug § 263a StGB;1519;2019
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;5;2019
518510;Sportwettbetrug §§ 265c, 265e StGB;3;2019
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;2;2019
518800;Kreditvermittlungsbetrug § 263 StGB;593;2019
518900;Sonstige weitere Betrugsarten;157344;2019
520000;Veruntreuungen §§ 266, 266a, 266b StGB;16788;2019
521000;Untreue § 266 StGB;6155;2019
521079;Sonstige Untreue;6078;2019
521100;Untreue bei Kapitalanlagegeschäften;77;2019
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;9884;2019
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;749;2019
530000;Unterschlagung §§ 246, 247, 248a StGB;108754;2019
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;101220;2019
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7534;2019
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;73560;2019
540001;Sonstige Urkundenfälschung § 267 StGB;53826;2019
540002;Mittelbare Falschbeurkundung;2253;2019
540003;Verändern von amtlichen Ausweisen;367;2019
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;784;2019
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;20;2019
540006;Verschaffen von falschen amtlichen Ausweisen;2836;2019
540007;Fälschung von Gesundheitszeugnissen;31;2019
540008;Ausstellen unrichtiger Gesundheitszeugnisse;85;2019
540009;Gebrauch unrichtiger Gesundheitszeugnisse;70;2019
540010;Missbrauch von Ausweispapieren;3210;2019
541000;Fälschung technischer Aufzeichnungen § 268 StGB;517;2019
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;104;2019
