Schlüssel;Straftat;erfasste Fälle;Jahr
140020;Jugendgefährdende Prostitution § 184g StGB;12;2017
141000;Förderung sexueller Handlungen Minderjähriger oder Ausbeuten von Prostituierten §§ 180, 180a StGB;113;2017
141100;Förderung sexueller Handlungen Minderjähriger § 180 StGB;98;2017
141200;Ausbeuten von Prostituierten § 180a StGB;15;2017
142000;Zuhälterei § 181a StGB;140;2017
143000;Verbreitung pornographischer Schriften (Erzeugnisse) §§ 184, 184a, 184b, 184c, 184d, 184e StGB;10066;2017
143010;Sonstige Verbreitung pornographischer Schriften (Erzeugnisse) § 184 StGB;920;2017
143020;Verbreitung gewalt- oder tierpornographischer Schriften § 184a StGB;94;2017
143030;Zugänglichmachen pornographischer Inhalte mittels Rundfunk oder Telemedien;46;2017
143040;Veranstaltung und Besuch kinder- und jugendpornographischer Darbietungen § 184e StGB;1;2017
143100;Verbreitung pornographischer Schriften (Erzeugnisse) an Personen unter 18 Jahren § 184 Abs. 1 Nr. 1, 2, 5 StGB;1187;2017
143200;Verbreitung, Erwerb, Besitz und Herstellung kinderpornographischer Schriften § 184b StGB;6512;2017
143210;Verbreitung, Erwerb, Besitz und Herstellung von Kinderpornographie § 184b Abs. 1 StGB;3293;2017
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;2921;2017
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;224;2017
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;85;2017
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;63;2017
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;29;2017
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;3190;2017
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;1306;2017
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;734;2017
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;586;2017
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;47;2017
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornographie § 184c Abs. 1 Nr. 3 StGB;50;2017
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;51;2017
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;13;2017
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;559;2017
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;793915;2017
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;38849;2017
210010;Sonstiger Raub § 249 StGB;2760;2017
210020;Sonstiger schwerer Raub § 250 StGB;1009;2017
210030;Sonstiger Raub mit Todesfolge § 251 StGB;0;2017
210040;Räuberischer Diebstahl § 252 StGB;8609;2017
210050;Sonstige räuberische Erpressung § 255 StGB;2529;2017
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;139;2017
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);100;2017
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;3;2017
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;34;2017
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;0;2017
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;63;2017
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;39;2017
211210;Raub auf Postfilialen und -agenturen § 249 StGB;3;2017
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;19;2017
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;0;2017
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;17;2017
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;2951;2017
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;212;2017
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;988;2017
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;0;2017
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;540;2017
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;591;2017
212110;Raub auf Spielhallen § 249 StGB;68;2017
212120;Schwerer Raub auf Spielhallen § 250 StGB;331;2017
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;0;2017
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;192;2017
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;620;2017
212210;Raub auf Tankstellen § 249 StGB;52;2017
212220;Schwerer Raub auf Tankstellen § 250 StGB;342;2017
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;0;2017
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;226;2017
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;76;2017
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;70;2017
213110;Raub auf Geld- und Kassenboten § 249 StGB;24;2017
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;29;2017
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;0;2017
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;17;2017
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;6;2017
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;3;2017
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;3;2017
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;0;2017
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;0;2017
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;212;2017
214079;Räuberischer Angriff auf sonstige Kraftfahrer;119;2017
214100;Beraubung von Taxifahrern;93;2017
216000;Handtaschenraub;1753;2017
216010;Handtaschenraub § 249 StGB;1627;2017
216020;Handtaschenraub § 250 StGB;112;2017
216030;Handtaschenraub mit Todesfolge § 251 StGB;0;2017
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;14;2017
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16233;2017
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;10448;2017
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;2735;2017
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;5;2017
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;3045;2017
218000;Raub zur Erlangung von Betäubungsmitteln;161;2017
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;55;2017
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;50;2017
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;0;2017
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;56;2017
219000;Raubüberfälle in Wohnungen;2417;2017
219010;Raub in Wohnungen § 249 StGB;1097;2017
219020;Schwerer Raub in Wohnungen § 250 StGB;684;2017
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;1;2017
219050;Räuberische Erpressung in Wohnungen § 255 StGB;635;2017
220000;Körperverletzung §§ 223-227, 229, 231 StGB;558506;2017
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;81;2017
221010;Körperverletzung mit Todesfolge § 227 StGB;81;2017
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;0;2017
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;137058;2017
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;75207;2017
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;325;2017
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;24;2017
222040;Verstümmelung weiblicher Genitalien § 226a StGB;0;2017
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;61502;2017
222110;Gefährliche Körperverletzung gemäß § 224 StGB auf Straßen, Wegen oder Plätzen;61266;2017
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;197;2017
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;39;2017
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4606;2017
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1064;2017
223100;Misshandlung von Kindern;3542;2017
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;394610;2017
225000;Fahrlässige Körperverletzung § 229 StGB;22151;2017
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;196560;2017
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1522;2017
231100;Menschenraub § 234 StGB;8;2017
231200;Entziehung Minderjähriger § 235 StGB;1497;2017
231300;Kinderhandel § 236 StGB;17;2017
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;194303;2017
232100;Freiheitsberaubung § 239 StGB;4537;2017
232200;Nötigung § 240 StGB;67733;2017
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;31228;2017
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;36505;2017
232300;Bedrohung § 241 StGB;103475;2017
232400;Nachstellung (Stalking) § 238 StGB;18483;2017
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;18258;2017
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;212;2017
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;13;2017
232500;Zwangsheirat § 237 StGB;75;2017
233000;Erpresserischer Menschenraub § 239a StGB;80;2017
233079;Sonstiger erpresserischer Menschenraub;74;2017
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;4;2017
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2;2017
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;2017
234000;Geiselnahme § 239b StGB;24;2017
234079;Sonstige Geiselnahme;24;2017
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;2017
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0;2017
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;2017
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;2;2017
236000;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;111;2017
236100;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 1 StGB;71;2017
236200;Menschenhandel z.N.v. Kindern zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 1 StGB;2;2017
236300;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 2 StGB;1;2017
236400;Gewerbs- oder bandenmäßiger Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 3 StGB;8;2017
236500;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 4 StGB;29;2017
237000;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;12;2017
237100;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 1 StGB;11;2017
237200;Menschenhandel z.N.v. Kindern zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 1 StGB;0;2017
237300;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 2 StGB;1;2017
237400;Gewerbs- oder bandemäßiger Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 3 StGB;0;2017
237500;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 4 StGB;0;2017
238000;Förderung des Menschenhandel § 233a StGB;4;2017
238100;Förderung des Menschenhandel § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;4;2017
238200;Förderung des Menschenhandels § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;2017
238300;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;0;2017
238400;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;2017
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;502;2017
239100;Menschenhandel § 232 StGB;224;2017
239110;"Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a; Abs. 2 in Bezug auf Abs. 1 Nr. 1a; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a; Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB";209;2017
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";9;2017
239130;"Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c); Abs. 2 in Bezug auf Abs. 1, Nr. 1 c); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c); Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB";3;2017
239140;"Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d); Abs. 2 in Bezug auf Abs. 1 Nr. 1d); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d); Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB";3;2017
239150;"Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";0;2017
239160;"Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;2017
239200;Zwangsprostitution § 232a StGB;151;2017
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;145;2017
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;6;2017
239300;Zwangsarbeit § 232b StGB;7;2017
239310;"Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1, Nr. 1; Abs. 3 Nr. 1; Abs. 4 Nr. 1 StGB";4;2017
239320;"Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1, Nr. 2; Abs. 3 Nr. 2; Abs. 4 Nr. 2 StGB";1;2017
239330;"Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 3; Abs. 4 Nr. 3 StGB";2;2017
239400;Ausbeutung der Arbeitskraft § 233 StGB;116;2017
239410;"Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1; Abs. 2 in Fällen von Abs. 1 Nr. 1; Abs. 3 in Fällen von Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1, Nr. 1; Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB";115;2017
239420;"Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2; Abs. 2 in Fällen von Abs. 1 Nr. 2; Abs. 3 in Fällen von Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";1;2017
239430;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3; Abs. 2 in Fällen von Abs. 1 Nr. 3; Abs. 3 in Fällen von Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;2017
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;4;2017
239510;"Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1 Nr. 1; Abs. 3 in Bezug auf Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB";3;2017
239520;"Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 in Bezug auf Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB)";1;2017
239530;"Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1 Nr. 3; Abs. 3 in Bezug auf Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB";0;2017
239540;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4; Abs. 2 in Bezug auf Abs. 1 Nr. 4; Abs. 3 in Bezug auf Abs. 1 Nr. 4; Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB";0;2017
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1156422;2017
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;6807;2017
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4283;2017
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;47651;2017
3**400;Einfacher Diebstahl von Schusswaffen;193;2017
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;108601;2017
3**700;Einfacher Diebstahl von/aus Automaten;2043;2017
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;752;2017
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;308910;2017
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;303987;2017
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1072;2017
300050;Entziehung elektrischer Energie § 248c StGB;3851;2017
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6638;2017
300110;Einfacher Diebstahl von Kraftwagen;3408;2017
300140;Unbefugter Gebrauch von Kraftwagen;3230;2017
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4216;2017
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3755;2017
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;461;2017
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;43129;2017
300310;Einfacher Diebstahl von Fahrrädern;41867;2017
300340;Unbefugter Gebrauch von Fahrrädern;1262;2017
300400;Einfacher Diebstahl von Schusswaffen;115;2017
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;36796;2017
300700;Einfacher Diebstahl von/aus Automaten;1759;2017
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;601;2017
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;2778;2017
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2499;2017
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;279;2017
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;36557;2017
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;31419;2017
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;101;2017
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;67;2017
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;583;2017
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;15;2017
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;4207;2017
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;106;2017
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;59;2017
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;29472;2017
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;22782;2017
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;6512;2017
