Schlüssel;Straftat;erfasste Fälle;Jahr
335*00;Einfacher Diebstahl in/aus Wohnungen;45320;2018
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;42000;2018
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;82;2018
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3156;2018
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;82;2018
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10544;2018
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7178;2018
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3366;2018
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10622;2018
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10303;2018
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;68;2018
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;251;2018
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;119816;2018
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;114780;2018
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5036;2018
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;37;2018
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;28;2018
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;296;2018
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;18;2018
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;85;2018
390000;Einfacher Taschendiebstahl von sonstigem Gut;65574;2018
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;36018;2018
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;853837;2018
4.00E+100;Schwerer Diebstahl von Kraftwagen;23570;2018
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16023;2018
4.00E+300;Schwerer Diebstahl von Fahrrädern;245378;2018
4**400;Schwerer Diebstahl von Schusswaffen;425;2018
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;10600;2018
4**700;Schwerer Diebstahl von/aus Automaten;12949;2018
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;628;2018
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;124258;2018
400010;Besonders schwerer Fall des Diebstahls;120498;2018
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3760;2018
400100;Schwerer Diebstahl insgesamt von Kraftwagen;22776;2018
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;21279;2018
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1497;2018
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;15773;2018
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;15659;2018
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;114;2018
400300;Schwerer Diebstahl insgesamt von Fahrrädern;222533;2018
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;222110;2018
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;423;2018
400400;Schwerer Diebstahl insgesamt von Schusswaffen;126;2018
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;119;2018
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;2018
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1369;2018
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1284;2018
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;85;2018
400700;Schwerer Diebstahl insgesamt von/aus Automaten;9808;2018
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;9571;2018
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;237;2018
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;438;2018
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;433;2018
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;2018
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1389;2018
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1389;2018
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1155;2018
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;234;2018
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;63152;2018
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;59545;2018
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;58360;2018
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1185;2018
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;591;2018
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;546;2018
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;45;2018
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;250;2018
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;249;2018
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2018
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1326;2018
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1311;2018
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;15;2018
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;52;2018
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;49;2018
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2018
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;700;2018
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;660;2018
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;40;2018
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;573;2018
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;556;2018
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;17;2018
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;115;2018
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;112;2018
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2018
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;17974;2018
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;15133;2018
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;14877;2018
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;256;2018
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;273;2018
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;221;2018
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;52;2018
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;2568;2018
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;2501;2018
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;67;2018
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;46243;2018
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;23377;2018
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;21958;2018
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1419;2018
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;356;2018
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;335;2018
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21;2018
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;26;2018
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;24;2018
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;2018
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;416;2018
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;322;2018
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;94;2018
426*00;Schwerer Ladendiebstahl;22068;2018
426000;Schwerer Ladendiebstahl insgesamt;22068;2018
426010;Besonders schwerer Fall des Ladendiebstahls;15282;2018
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6786;2018
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;97504;2018
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;57845;2018
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;716;2018
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;143;2018
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;643;2018
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;58;2018
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;38099;2018
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;36975;2018
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;625;2018
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;78;2018
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;404;2018
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;17;2018
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;86474;2018
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;65311;2018
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;65094;2018
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;217;2018
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21163;2018
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21084;2018
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;79;2018
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;13673;2018
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13402;2018
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13235;2018
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;167;2018
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;203;2018
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;189;2018
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14;2018
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;68;2018
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;60;2018
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;2018
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;127495;2018
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;121350;2018
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;117493;2018
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3857;2018
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6145;2018
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6065;2018
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;80;2018
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;100;2018
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;99;2018
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2018
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;60;2018
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;56;2018
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;2018
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;70;2018
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;70;2018
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2018
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;4;2018
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;3;2018
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2018
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;14;2018
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;13;2018
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2018
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;2022;2018
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1637;2018
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;385;2018
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;582;2018
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;510;2018
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;72;2018
****00;Diebstahl insgesamt und zwar:;1936315;2018
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;30232;2018
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;20208;2018
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;292015;2018
***400;Diebstahl insgesamt von Schusswaffen;604;2018
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;106240;2018
***700;Diebstahl insgesamt von/aus Automaten;14514;2018
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1403;2018
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;4177;2018
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;96864;2018
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;43199;2018
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;390496;2018
*26*00;Ladendiebstahl insgesamt;339021;2018
*35*00;Diebstahl insgesamt in/aus Wohnungen;142824;2018
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;97018;2018
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;24295;2018
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;247311;2018
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;137;2018
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;88;2018
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;366;2018
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;22;2018
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;99;2018
*90*00;Taschendiebstahl insgesamt;104196;2018
500000;Vermögens- und Fälschungsdelikte;1055020;2018
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;840783;2018
511000;Waren- und Warenkreditbetrug;295129;2018
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1472;2018
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1434;2018
511120;Betrügerisches Erlangen von Kfz § 263a StGB;38;2018
511200;Sonstiger Warenkreditbetrug;172286;2018
511201;Tankbetrug;72424;2018
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;99862;2018
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;64103;2018
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;35759;2018
511300;Warenbetrug;121371;2018
513000;Kapitalanlage- und Anlagebetrug;5327;2018
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;88;2018
513200;Anlagebetrug § 263 StGB;5239;2018
514000;Geldkreditbetrug;5073;2018
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);132;2018
514200;Subventionsbetrug § 264 StGB;731;2018
514300;Krediterlangungsbetrug § 263 StGB;4210;2018
515000;Erschleichen von Leistungen § 265a StGB;213443;2018
515001;Beförderungserschleichung;210465;2018
515079;Sonstiges Erschleichen von Leistungen;2978;2018
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;62067;2018
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);16635;2018
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;22973;2018
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;15252;2018
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;7487;2018
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;7765;2018
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;7207;2018
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;3837;2018
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;3370;2018
517000;Sonstiger Betrug;259744;2018
517100;Leistungsbetrug;21575;2018
517200;Leistungskreditbetrug §§ 263, 263a StGB;30015;2018
517210;Leistungskreditbetrug § 263 StGB;22501;2018
517220;Leistungskreditbetrug § 263a StGB;7514;2018
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;3639;2018
517410;Betrug zum Nachteil von Versicherungen;3576;2018
517420;Versicherungsmissbrauch;63;2018
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);10733;2018
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;10618;2018
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;115;2018
517600;Provisionsbetrug;1045;2018
517800;Sozialleistungsbetrug;14869;2018
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;644;2018
518100;Abrechnungsbetrug;4211;2018
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;3039;2018
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;3013;2018
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;26;2018
518179;Sonstiger Abrechnungsbetrug;1172;2018
518200;Einmietbetrug;6817;2018
518300;Überweisungsbetrug §§ 263, 263a StGB;20697;2018
518301;Überweisungsbetrug § 263 StGB;19618;2018
518302;Überweisungsbetrug § 263a StGB;1079;2018
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;3;2018
518510;Sportwettbetrug §§ 265c, 265e StGB;3;2018
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;0;2018
518800;Kreditvermittlungsbetrug § 263 StGB;466;2018
518900;Sonstige weitere Betrugsarten;145030;2018
520000;Veruntreuungen §§ 266, 266a, 266b StGB;18458;2018
521000;Untreue § 266 StGB;6611;2018
521079;Sonstige Untreue;6490;2018
521100;Untreue bei Kapitalanlagegeschäften;121;2018
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;10948;2018
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;899;2018
530000;Unterschlagung §§ 246, 247, 248a StGB;109554;2018
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;101779;2018
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7775;2018
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;76176;2018
540001;Sonstige Urkundenfälschung § 267 StGB;55967;2018
540002;Mittelbare Falschbeurkundung;2795;2018
540003;Verändern von amtlichen Ausweisen;346;2018
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;755;2018
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;57;2018
540006;Verschaffen von falschen amtlichen Ausweisen;2943;2018
540007;Fälschung von Gesundheitszeugnissen;26;2018
540008;Ausstellen unrichtiger Gesundheitszeugnisse;94;2018
540009;Gebrauch unrichtiger Gesundheitszeugnisse;30;2018
540010;Missbrauch von Ausweispapieren;3168;2018
541000;Fälschung technischer Aufzeichnungen § 268 StGB;638;2018
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;116;2018
